   -0.172574710752469862E+01   -0.763544703726564666E+01   -0.591273678276026526E+01   -0.352372435791054706E+01   -0.467612288943545273E+01   -0.950473214406764200E+01    0.321540246907024027E+03    0.109954929897202014E+01    0.191801283093759323E+01   -0.140310178769518501E+01   -0.389897599267839823E+01    0.711276422850658285E+00   -0.584662906049983278E+01    0.358799370868989076E+01   -0.682947995663452723E+01    0.276267364611808119E+00    0.285932512232060176E+00    0.435694314484499190E+00    0.121658293062138476E+02    0.493926085488912592E+00    0.382100623861764234E+04    0.494900871187134180E+04    0.214553161827322265E+04
   -0.168574033735427165E+01   -0.730501733173640844E+01   -0.946800080848008818E+01   -0.101381249954497523E+02   -0.453892599653981677E+01   -0.646202455127608033E+01    0.909003843214892981E+03    0.161235134473287278E+01    0.327459284460167865E+00   -0.242879432762051639E+01   -0.605899813622527361E+01    0.591644488884527586E+00   -0.658371361573817637E+01   -0.914818695531307569E+00   -0.196344851104400675E+01   -0.276287738342557621E+01    0.877687189497086684E+00    0.444069943921128141E+00    0.218679679882597782E+02    0.483637534215858533E+00    0.400560621882750729E+04    0.500714539978342509E+04    0.214554838952299497E+04
   -0.199737854101496559E+01   -0.870838660581170920E+01   -0.420708058858194267E+01   -0.109395544749483449E+02   -0.876580876131017028E+01   -0.394681046222369147E+01    0.714885514822968275E+03    0.172643734238681290E+01    0.130319388020535332E+01   -0.112071872230839098E+01   -0.395506361334142831E+01   -0.349745660530124791E+00   -0.530284718768384344E+01    0.600982412808610533E+01   -0.128580157703452720E+02   -0.984008570386043502E+00    0.583899383346650369E+00    0.432528772652584492E+00    0.212024913198957847E+02    0.486636511779263536E+00    0.391434859550647752E+04    0.497621386943939524E+04    0.214555935340445376E+04
   -0.153133401586172013E+01   -0.787279876354169161E+01   -0.116392201452258846E+02   -0.611650092875707418E+01   -0.417309967469428233E+01   -0.497370244350672053E+01    0.513256341841419726E+03    0.138438406841354333E+01    0.386417509534834447E+00   -0.526976169645863024E-01   -0.524417685202808670E+01   -0.110962751827574646E-01   -0.608825605094564182E+01    0.954161949242303464E+01   -0.712876012564081307E+01   -0.370804358112966792E+01    0.262533164329472546E+00    0.454810510175925164E+00    0.123444930317919113E+02    0.382088010753398155E+00    0.409619861555958960E+04    0.494692946523910177E+04    0.214562006708247645E+04
   -0.230267050552981267E+01   -0.102959840936347486E+02   -0.430529778344223590E+01   -0.326461131159068785E+01   -0.226359340752434690E+01   -0.105668712213106044E+02    0.101272409243033076E+04    0.164178394568201913E+01    0.184936941801321209E+01   -0.331219891688081347E+01   -0.844902496147999571E+01    0.609788688096841724E+00   -0.619908620839171220E+01    0.946219891186001405E+01   -0.116043131311176246E+02   -0.219342365053071475E+00    0.315886782921096787E+00    0.452170453134490058E+00    0.182479881843722893E+02    0.424209829072476396E+00    0.379287092523077627E+04    0.483526541313155121E+04    0.214564674052399914E+04
   -0.138281120481268793E+01   -0.109321731054998921E+02   -0.100503816043787033E+02   -0.633096661681195627E+01   -0.699632124451797566E+01   -0.117802239522228618E+02    0.452380612099105974E+03    0.996149689999265897E+00    0.154124024116728653E+01   -0.289027677794359672E+01   -0.714932703868255981E+01   -0.709042008822518222E+00   -0.656250110717478741E+01   -0.147490050224933977E+01   -0.114767008830066306E+02   -0.290776465355311942E+01    0.398496647276154636E+00    0.444468267188090238E+00    0.144381745388332305E+02    0.459049530598454214E+00    0.392462841084938236E+04    0.489918162226101322E+04    0.214579843387681967E+04
   -0.157412143711989927E+01   -0.108527783439624361E+02   -0.976943753454944108E+01   -0.943820782356568344E+01   -0.112064106154657814E+02   -0.106146929318537460E+02    0.645851824947309638E+03    0.131249721605999747E+01    0.120060256855915126E+01   -0.310500873524662602E+01   -0.660625751427793251E+01   -0.566777981268458797E+00   -0.487639346647937888E+01   -0.171793558631371956E+01   -0.727915316406136625E+01   -0.220269652517833769E+01    0.493121688506050593E+00    0.437063484937348257E+00    0.194509069853956973E+02    0.477468625968591964E+00    0.405621918024217575E+04    0.493997293105888275E+04    0.214580987702514449E+04
   -0.197468033432012291E+01   -0.981502886101488770E+01   -0.552924504717249299E+01   -0.917523587219138648E+01   -0.869394846592592963E+01   -0.608751094628645539E+01    0.671061149502967623E+03    0.189261700639007424E+01    0.908944837485014756E+00   -0.222214558953616859E+01   -0.404291498366676638E+01    0.807099667534923793E+00   -0.736446363743490373E+01   -0.156797900075764662E+00   -0.116190167300361917E+02   -0.741758677008367417E+01    0.244847941777196709E+00    0.455214042275261688E+00    0.159015576335509028E+02    0.490750658205094004E+00    0.397772058544692436E+04    0.485820454992319083E+04    0.214587711308419557E+04
   -0.193531815912695215E+01   -0.678735091564344373E+01   -0.831417213521973153E+01   -0.574972535829460973E+01   -0.843394198632926617E+01   -0.790149867916648851E+01    0.427894197940880133E+03    0.823778830306592380E+00    0.988548143427956605E+00   -0.394583753708388230E+01   -0.532947678428247151E+01   -0.402324867694064281E+00   -0.552339548785659584E+01    0.503638561233836768E+00   -0.138776735941336788E+02   -0.588306204505351893E+01    0.289901032938026382E+00    0.445231605063637292E+00    0.140865002680064784E+02    0.476812707473714070E+00    0.410089320926833898E+04    0.491713704291460817E+04    0.214590163813393292E+04
   -0.108843529728318167E+01   -0.680763707306300958E+01   -0.757254861624015163E+01   -0.115614070940323383E+02   -0.633202944066997908E+01   -0.972110985355351787E+01    0.917053061730418676E+03    0.168640829490356747E+01    0.169570224140661452E+01   -0.494842520997798019E+01   -0.875463984785135452E+01    0.151828369817790243E+00   -0.684378437518385496E+01    0.813973407483104339E+01   -0.133427416138112775E+02   -0.731843903353276204E+00    0.894962955902760315E+00    0.448364974406035066E+00    0.190484330391772332E+02    0.402005806638035812E+00    0.395005869105962574E+04    0.488811573857470466E+04    0.214590656779013943E+04
   -0.197689367181486553E+01   -0.870559803039373747E+01   -0.692551533548594378E+01   -0.477900866053788587E+01   -0.104988536305099398E+02   -0.441937420347240195E+01    0.424649843854581377E+03    0.727998766439956313E+00    0.488478537418622183E+00    0.538421384961011995E-01   -0.215193034657252014E+01    0.113385620954176236E+01   -0.647508391863977728E+01    0.156962968466307906E+01   -0.164482540929546843E+02   -0.353901695575625741E+01    0.609910618106059704E-01    0.441721437103284265E+00    0.192039651995333962E+02    0.493712609414868386E+00    0.389046291114698670E+04    0.489812104470033228E+04    0.214591074278758606E+04
   -0.271568747421036960E+01   -0.799489699977135615E+01   -0.756871416502416494E+01   -0.106797421811600870E+02   -0.104986744847236402E+02   -0.101167746569613115E+02    0.473548881340849789E+03    0.172803355177878637E+01    0.708651783166124316E+00   -0.390728440224876916E+01   -0.465838532721172260E+01   -0.192426250704642587E+00   -0.478541981571743413E+01    0.492212940516409958E+01   -0.906347342238051645E+01   -0.383284806197762862E+01    0.385678200967232987E+00    0.447433589392651432E+00    0.974042029594966507E+01    0.467386316611689057E+00    0.401010332002109226E+04    0.495096928554455644E+04    0.214592474246155689E+04
   -0.156799096621093170E+01   -0.913284777941334625E+01   -0.103888801328675235E+02   -0.118249002384686879E+02   -0.469727753734587861E+01   -0.110275627093397048E+02    0.797886140184768010E+03    0.198731935560964557E+01    0.144923454057913359E+01   -0.466205836049444056E+01   -0.735833611956047040E+01    0.130582421625063327E+01   -0.584979462250294624E+01    0.768869018695580309E+01   -0.105509312972640306E+02   -0.298531703130930826E+01    0.230362725403679719E+00    0.435211994917345246E+00    0.224534924752640741E+02    0.475844040594047279E+00    0.393164583057862274E+04    0.485077773585872455E+04    0.214594329001991082E+04
